State,WeekStart,New_Confirmed_wk,New_Deceased_wk
GJ,2022-12-12,19,0
GJ,2022-12-19,29,0
GJ,2022-12-26,35,0
GJ,2023-01-02,30,0
GJ,2023-01-09,9,0
GJ,2023-01-16,25,2
GJ,2023-01-23,9,1
GJ,2023-01-30,10,0
GJ,2023-02-06,8,0
GJ,2023-02-13,6,0
GJ,2023-02-20,15,0
GJ,2023-02-27,64,0
GJ,2023-03-06,219,1
GJ,2023-03-13,745,0
GJ,2023-03-20,1749,6
GJ,2023-03-27,2410,2
GJ,2023-04-03,2039,6
GJ,2023-04-10,2406,11
GJ,2023-04-17,1944,1
GJ,2023-04-24,1250,1
GJ,2023-05-01,514,1
GJ,2023-05-08,131,2
GJ,2023-05-15,90,2
GJ,2023-05-22,37,0
GJ,2023-05-29,29,0
GJ,2023-06-05,192,2
GJ,2023-06-12,8,0
GJ,2023-06-19,4,0
GJ,2023-06-26,4,0
GJ,2023-07-03,5,0
GJ,2023-07-10,2,0
GJ,2023-07-17,1,0
GJ,2023-07-24,3,0
GJ,2023-07-31,1,0
GJ,2023-08-07,2,0
GJ,2023-08-14,3,0
GJ,2023-08-21,1,0
HP,2020-03-09,0,0
HP,2020-03-16,2,0
HP,2020-03-23,1,1
HP,2020-03-30,11,1
HP,2020-04-06,18,0
HP,2020-04-13,7,0
HP,2020-04-20,1,0
HP,2020-04-27,0,0
HP,2020-05-04,18,1
HP,2020-05-11,22,0
HP,2020-05-18,123,1
HP,2020-05-25,128,2
HP,2020-06-01,80,0
HP,2020-06-08,107,1
HP,2020-06-15,155,0
HP,2020-06-22,243,1
HP,2020-06-29,147,2
HP,2020-07-06,150,0
HP,2020-07-13,308,0
HP,2020-07-20,655,3
HP,2020-07-27,527,0
HP,2020-08-03,668,1
HP,2020-08-10,785,4
HP,2020-08-17,845,10
HP,2020-08-24,944,6
HP,2020-08-31,1470,20
HP,2020-09-07,2140,22
HP,2020-09-14,2574,42
HP,2020-09-21,2062,52
HP,2020-09-28,1660,42
HP,2020-10-05,1557,33
HP,2020-10-12,1559,18
HP,2020-10-19,1403,23
HP,2020-10-26,1894,34
HP,2020-11-02,3222,51
HP,2020-11-09,4227,64
HP,2020-11-16,4614,93
HP,2020-11-23,5676,97
HP,2020-11-30,4955,97
HP,2020-12-07,4417,79
HP,2020-12-14,2954,63
HP,2020-12-21,2109,43
HP,2020-12-28,1248,25
HP,2021-01-04,766,15
HP,2021-01-11,491,7
HP,2021-01-18,267,7
HP,2021-01-25,326,6
HP,2021-02-01,360,5
HP,2021-02-08,326,9
HP,2021-02-15,163,1
HP,2021-02-22,260,0
HP,2021-03-01,473,2
HP,2021-03-08,557,9
HP,2021-03-15,1003,12
HP,2021-03-22,1982,18
HP,2021-03-29,2582,34
HP,2021-04-05,4444,45
HP,2021-04-12,6689,75
HP,2021-04-19,11126,146
HP,2021-04-26,16990,233
HP,2021-05-03,26932,316
HP,2021-05-10,28817,439
HP,2021-05-17,18794,441
HP,2021-05-24,10431,359
HP,2021-05-31,5634,170
HP,2021-06-07,3451,94
HP,2021-06-14,1860,51
HP,2021-06-21,1255,31
HP,2021-06-28,977,10
HP,2021-07-05,984,8
HP,2021-07-12,765,16
HP,2021-07-19,670,7
HP,2021-07-26,1100,7
HP,2021-08-02,1726,13
HP,2021-08-09,2256,14
HP,2021-08-16,1603,21
HP,2021-08-23,1499,23
HP,2021-08-30,1259,19
HP,2021-09-06,1187,25
HP,2021-09-13,1215,14
HP,2021-09-20,1408,19
HP,2021-09-27,1086,12
HP,2021-10-04,1079,23
HP,2021-10-11,958,16
HP,2021-10-18,1132,14
HP,2021-10-25,1537,20
HP,2021-11-01,784,25
HP,2021-11-08,878,36
HP,2021-11-15,627,16
HP,2021-11-22,608,16
HP,2021-11-29,515,5
HP,2021-12-06,421,8
HP,2021-12-13,356,8
HP,2021-12-20,254,5
HP,2021-12-27,467,5
HP,2022-01-03,3069,4
HP,2022-01-10,11280,9
HP,2022-01-17,16956,42
HP,2022-01-24,9757,62
HP,2022-01-31,6444,48
HP,2022-02-07,3747,40
HP,2022-02-14,1854,13
HP,2022-02-21,1102,23
HP,2022-02-28,468,4
HP,2022-03-07,405,3
HP,2022-03-14,240,6
HP,2022-03-21,140,1
HP,2022-03-28,88,0
HP,2022-04-04,65,1
HP,2022-04-11,52,0
HP,2022-04-18,72,0
HP,2022-04-25,56,0
HP,2022-05-02,53,0
HP,2022-05-09,82,2
HP,2022-05-16,64,0
HP,2022-05-23,37,0
HP,2022-05-30,79,0
HP,2022-06-06,129,0
HP,2022-06-13,161,1
HP,2022-06-20,326,4
HP,2022-06-27,672,0
HP,2022-07-04,1121,2
HP,2022-07-11,2371,5
HP,2022-07-18,4063,8
HP,2022-07-25,5552,5
HP,2022-08-01,5108,13
HP,2022-08-08,2999,10
HP,2022-08-15,1723,7
HP,2022-08-22,1292,8
HP,2022-08-29,657,3
HP,2022-09-05,349,2
HP,2022-09-12,262,4
HP,2022-09-19,207,1
HP,2022-09-26,104,1
HP,2022-10-03,98,0
HP,2022-10-10,20,0
HP,2022-10-24,20,0
HP,2022-10-31,31,0
HP,2022-11-07,34,0
HP,2022-11-14,29,0
HP,2022-11-21,21,0
HP,2022-11-28,19,2
HP,2022-12-05,15,0
HP,2022-12-12,16,0
HP,2022-12-19,27,0
HP,2022-12-26,13,0
HP,2023-01-02,24,0
HP,2023-01-09,16,0
HP,2023-01-16,10,0
HP,2023-01-23,2,0
HP,2023-01-30,4,0
HP,2023-02-06,6,0
HP,2023-02-13,7,0
HP,2023-02-20,16,0
HP,2023-02-27,51,0
HP,2023-03-06,51,0
HP,2023-03-13,176,2
HP,2023-03-20,416,1
HP,2023-03-27,1276,1
HP,2023-04-03,1883,8
HP,2023-04-10,2082,5
HP,2023-04-17,1719,7
HP,2023-04-24,1155,0
HP,2023-05-01,522,1
HP,2023-05-08,302,0
HP,2023-05-15,221,0
HP,2023-05-22,91,0
HP,2023-05-29,68,1
HP,2023-06-05,458,1
HP,2023-06-12,17,0
HP,2023-06-19,5,0
HP,2023-06-26,4,0
HP,2023-07-03,9,0
HP,2023-07-10,6,1
HP,2023-07-17,13,0
HP,2023-07-24,2,0
HP,2023-07-31,6,0
HP,2023-08-07,11,0
HP,2023-08-14,6,0
HP,2023-08-21,1,0
HR,2020-03-09,14,0
HR,2020-03-16,7,0
HR,2020-03-23,14,0
HR,2020-03-30,55,0
HR,2020-04-06,105,3
HR,2020-04-13,55,0
HR,2020-04-20,46,0
HR,2020-04-27,146,2
HR,2020-05-04,261,5
HR,2020-05-11,207,4
HR,2020-05-18,274,2
HR,2020-05-25,907,4
HR,2020-06-01,2357,8
HR,2020-06-08,2760,60
HR,2020-06-15,3427,72
HR,2020-06-22,3194,63
HR,2020-06-29,3176,42
HR,2020-07-06,4235,36
HR,2020-07-13,4924,48
HR,2020-07-20,5168,43
HR,2020-07-27,5187,41
HR,2020-08-03,5116,50
HR,2020-08-10,5518,55
HR,2020-08-17,7233,65
HR,2020-08-24,8896,79
HR,2020-08-31,13267,124
HR,2020-09-07,17092,169
HR,2020-09-14,17616,174
HR,2020-09-21,12525,158
HR,2020-09-28,10096,163
HR,2020-10-05,8277,109
HR,2020-10-12,7878,61
HR,2020-10-19,8271,87
HR,2020-10-26,10576,68
HR,2020-11-02,13924,117
HR,2020-11-09,17070,107
HR,2020-11-16,17426,169
HR,2020-11-23,15222,213
HR,2020-11-30,11374,187
HR,2020-12-07,8496,129
HR,2020-12-14,5252,104
HR,2020-12-21,3263,53
HR,2020-12-28,2161,43
HR,2021-01-04,1887,33
HR,2021-01-11,1354,35
HR,2021-01-18,894,25
HR,2021-01-25,694,8
HR,2021-02-01,534,11
HR,2021-02-08,615,10
HR,2021-02-15,684,3
HR,2021-02-22,1054,6
HR,2021-03-01,1736,8
HR,2021-03-08,2617,18
HR,2021-03-15,4691,24
HR,2021-03-22,7891,43
HR,2021-03-29,10414,50
HR,2021-04-05,18748,77
HR,2021-04-12,40090,147
HR,2021-04-19,67348,352
HR,2021-04-26,90569,719
HR,2021-05-03,101009,1119
HR,2021-05-10,78530,1080
HR,2021-05-17,43601,827
HR,2021-05-24,17361,709
HR,2021-05-31,6902,491
HR,2021-06-07,3570,280
HR,2021-06-14,1557,254
HR,2021-06-21,960,139
HR,2021-06-28,525,101
HR,2021-07-05,376,64
HR,2021-07-12,260,49
HR,2021-07-19,200,20
HR,2021-07-26,203,19
HR,2021-08-02,137,11
HR,2021-08-09,129,9
HR,2021-08-16,139,9
HR,2021-08-23,109,7
HR,2021-08-30,101,9
HR,2021-09-06,88,3
HR,2021-09-13,88,122
HR,2021-09-20,85,2
HR,2021-09-27,97,64
HR,2021-10-04,78,1
HR,2021-10-11,83,174
HR,2021-10-18,81,0
HR,2021-10-25,95,0
HR,2021-11-01,74,1
HR,2021-11-08,108,0
HR,2021-11-15,110,3
HR,2021-11-22,132,1
HR,2021-11-29,143,0
HR,2021-12-06,200,1
HR,2021-12-13,178,6
HR,2021-12-20,436,1
HR,2021-12-27,2284,2
HR,2022-01-03,19234,8
HR,2022-01-10,52747,32
HR,2022-01-17,61921,73
HR,2022-01-24,37150,109
HR,2022-01-31,18894,109
HR,2022-02-07,8659,91
HR,2022-02-14,4882,39
HR,2022-02-21,3040,32
HR,2022-02-28,1574,14
HR,2022-03-07,999,15
HR,2022-03-14,550,11
HR,2022-03-21,452,11
HR,2022-03-28,344,9
HR,2022-04-04,514,0
HR,2022-04-11,1119,1
HR,2022-04-18,2296,0
HR,2022-04-25,3695,1
HR,2022-05-02,3617,1
HR,2022-05-09,2593,1
HR,2022-05-16,1674,0
HR,2022-05-23,1535,0
HR,2022-05-30,1228,0
HR,2022-06-06,2029,0
HR,2022-06-13,3936,0
HR,2022-06-20,4395,1
HR,2022-06-27,3215,2
HR,2022-07-04,2523,4
HR,2022-07-11,2639,4
HR,2022-07-18,3351,2
HR,2022-07-25,4326,9
HR,2022-08-01,5926,5
HR,2022-08-08,6606,6
HR,2022-08-15,5209,10
HR,2022-08-22,3508,15
HR,2022-08-29,1579,7
HR,2022-09-05,858,7
HR,2022-09-12,581,4
HR,2022-09-19,409,6
HR,2022-09-26,290,2
HR,2022-10-03,261,2
HR,2022-10-10,77,1
HR,2022-10-24,211,1
HR,2022-10-31,194,1
HR,2022-11-07,103,0
HR,2022-11-14,63,1
HR,2022-11-21,38,1
HR,2022-11-28,25,0
HR,2022-12-05,19,0
HR,2022-12-12,16,0
HR,2022-12-19,23,0
HR,2022-12-26,28,0
HR,2023-01-02,24,0
HR,2023-01-09,11,0
HR,2023-01-16,13,0
HR,2023-01-23,8,0
HR,2023-01-30,9,0
HR,2023-02-06,10,0
HR,2023-02-13,16,0
HR,2023-02-20,17,0
HR,2023-02-27,23,0
HR,2023-03-06,35,0
HR,2023-03-13,84,0
HR,2023-03-20,272,0
HR,2023-03-27,867,1
HR,2023-04-03,2140,2
HR,2023-04-10,4965,4
HR,2023-04-17,6905,6
HR,2023-04-24,4927,9
HR,2023-05-01,1363,6
HR,2023-05-08,369,8
HR,2023-05-15,112,4
HR,2023-05-22,39,0
HR,2023-05-29,14,0
HR,2023-06-05,201,4
HR,2023-06-12,11,0
HR,2023-06-19,2,0
HR,2023-06-26,2,0
HR,2023-07-03,4,0
HR,2023-07-10,1,0
HR,2023-07-17,4,0
HR,2023-07-24,0,0
HR,2023-07-31,0,0
HR,2023-08-07,5,0
HR,2023-08-14,2,0
HR,2023-08-21,0,0
JH,2020-03-09,0,0
JH,2020-03-16,0,0
JH,2020-03-23,0,0
JH,2020-03-30,3,0
JH,2020-04-06,16,2
JH,2020-04-13,22,0
JH,2020-04-20,41,1
JH,2020-04-27,33,0
JH,2020-05-04,42,0
JH,2020-05-11,66,0
JH,2020-05-18,147,1
JH,2020-05-25,265,1
JH,2020-06-01,468,2
JH,2020-06-08,660,1
JH,2020-06-15,335,3
JH,2020-06-22,266,1
JH,2020-06-29,443,7
JH,2020-07-06,953,12
JH,2020-07-13,1792,18
JH,2020-07-20,2797,34
JH,2020-07-27,4210,35
JH,2020-08-03,5597,59
JH,2020-08-10,5068,67
JH,2020-08-17,6929,74
JH,2020-08-24,8257,92
JH,2020-08-31,12628,59
JH,2020-09-07,10411,86
JH,2020-09-14,9878,62
JH,2020-09-21,8557,62
JH,2020-09-28,7301,64
JH,2020-10-05,5315,44
JH,2020-10-12,3827,52
JH,2020-10-19,3334,27
JH,2020-10-26,2401,19
JH,2020-11-02,2355,12
JH,2020-11-09,1622,27
JH,2020-11-16,1405,26
JH,2020-11-23,1515,13
JH,2020-11-30,1294,23
JH,2020-12-07,1232,13
JH,2020-12-14,1515,11
JH,2020-12-21,1243,9
JH,2020-12-28,1261,16
JH,2021-01-04,1288,12
JH,2021-01-11,869,3
JH,2021-01-18,600,13
JH,2021-01-25,406,9
JH,2021-02-01,325,6
JH,2021-02-08,307,5
JH,2021-02-15,272,3
JH,2021-02-22,353,5
JH,2021-03-01,310,3
JH,2021-03-08,369,0
JH,2021-03-15,633,3
JH,2021-03-22,1674,14
JH,2021-03-29,4310,20
JH,2021-04-05,12138,83
JH,2021-04-12,23561,243
JH,2021-04-19,38802,535
JH,2021-04-26,42725,953
JH,2021-05-03,41871,909
JH,2021-05-10,29159,626
JH,2021-05-17,14915,359
JH,2021-05-24,6526,140
JH,2021-05-31,4275,76
JH,2021-06-07,2240,30
JH,2021-06-14,1085,15
JH,2021-06-21,797,12
JH,2021-06-28,597,4
JH,2021-07-05,391,4
JH,2021-07-12,353,1
JH,2021-07-19,265,4
JH,2021-07-26,254,5
JH,2021-08-02,192,1
JH,2021-08-09,193,1
JH,2021-08-16,145,1
JH,2021-08-23,112,0
JH,2021-08-30,115,1
JH,2021-09-06,116,0
JH,2021-09-13,43,0
JH,2021-09-20,78,0
JH,2021-09-27,70,2
JH,2021-10-04,88,0
JH,2021-10-11,78,0
JH,2021-10-18,197,0
JH,2021-10-25,137,3
JH,2021-11-01,118,0
JH,2021-11-08,124,0
JH,2021-11-15,129,2
JH,2021-11-22,86,0
JH,2021-11-29,121,1
JH,2021-12-06,89,0
JH,2021-12-13,110,1
JH,2021-12-20,326,0
JH,2021-12-27,3936,4
JH,2022-01-03,23769,24
JH,2022-01-10,27737,33
JH,2022-01-17,15118,58
JH,2022-01-24,7485,39
JH,2022-01-31,3713,11
JH,2022-02-07,1633,3
JH,2022-02-14,741,1
JH,2022-02-21,364,0
JH,2022-02-28,189,0
JH,2022-03-07,396,0
JH,2022-03-14,83,0
JH,2022-03-21,93,0
JH,2022-03-28,28,0
JH,2022-04-04,12,0
JH,2022-04-11,14,0
JH,2022-04-18,28,2
JH,2022-04-25,26,0
JH,2022-05-02,36,0
JH,2022-05-09,26,1
JH,2022-05-16,15,0
JH,2022-05-23,23,1
JH,2022-05-30,46,0
JH,2022-06-06,30,0
JH,2022-06-13,128,0
JH,2022-06-20,193,1
JH,2022-06-27,331,0
JH,2022-07-04,651,2
JH,2022-07-11,1084,3
JH,2022-07-18,1224,2
JH,2022-07-25,1007,0
JH,2022-08-01,899,1
JH,2022-08-08,432,2
JH,2022-08-15,317,0
JH,2022-08-22,229,0
JH,2022-08-29,121,0
JH,2022-09-05,98,0
JH,2022-09-12,99,0
JH,2022-09-19,100,0
JH,2022-09-26,49,0
JH,2022-10-03,44,0
JH,2022-10-10,25,0
JH,2022-10-24,16,0
JH,2022-10-31,12,0
JH,2022-11-07,4,0
JH,2022-11-14,3,0
JH,2022-11-21,9,0
JH,2022-11-28,0,0
JH,2022-12-05,0,0
JH,2022-12-12,0,0
JH,2022-12-19,0,0
JH,2022-12-26,4,0
JH,2023-01-02,3,0
JH,2023-01-09,0,0
JH,2023-01-16,0,0
JH,2023-01-23,0,0
JH,2023-01-30,0,0
JH,2023-02-06,0,0
JH,2023-02-13,3,0
JH,2023-02-20,0,0
JH,2023-02-27,0,0
JH,2023-03-06,2,0
JH,2023-03-13,11,1
JH,2023-03-20,20,0
JH,2023-03-27,26,0
JH,2023-04-03,55,0
JH,2023-04-10,180,1
JH,2023-04-17,267,0
JH,2023-04-24,501,0
JH,2023-05-01,121,0
JH,2023-05-08,42,1
JH,2023-05-15,14,0
JH,2023-05-22,4,0
JH,2023-05-29,1,0
JH,2023-06-05,23,0
JH,2023-06-12,1,0
JH,2023-06-19,0,0
JH,2023-06-26,0,0
JH,2023-07-03,0,0
JH,2023-07-10,0,0
JH,2023-07-17,1,0
JH,2023-07-24,0,0
JH,2023-07-31,0,0
JH,2023-08-07,0,0
JH,2023-08-14,0,0
JH,2023-08-21,0,0
JK,2020-03-09,2,0
JK,2020-03-16,2,0
JK,2020-03-23,34,1
JK,2020-03-30,68,1
JK,2020-04-06,139,2
JK,2020-04-13,109,1
JK,2020-04-20,169,1
JK,2020-04-27,178,2
JK,2020-05-04,160,1
JK,2020-05-11,322,4
JK,2020-05-18,438,8
JK,2020-05-25,825,7
JK,2020-06-01,1641,13
JK,2020-06-08,954,18
JK,2020-06-15,915,23
JK,2020-06-22,1137,12
JK,2020-06-29,1336,38
JK,2020-07-06,2084,47
JK,2020-07-13,3386,65
JK,2020-07-20,4021,68
JK,2020-07-27,3496,84
JK,2020-08-03,3481,76
JK,2020-08-10,3573,70
JK,2020-08-17,4177,75
JK,2020-08-24,4516,77
JK,2020-08-31,6394,90
JK,2020-09-07,10539,94
JK,2020-09-14,9894,123
JK,2020-09-21,8200,131
JK,2020-09-28,6916,110
JK,2020-10-05,4527,80
JK,2020-10-12,4309,57
JK,2020-10-19,3919,59
JK,2020-10-26,3464,44
JK,2020-11-02,3567,51
JK,2020-11-09,3727,56
JK,2020-11-16,3929,40
JK,2020-11-23,3306,56
JK,2020-11-30,3434,61
JK,2020-12-07,2720,53
JK,2020-12-14,2255,42
JK,2020-12-21,1874,28
JK,2020-12-28,1516,17
JK,2021-01-04,885,24
JK,2021-01-11,805,11
JK,2021-01-18,676,8
JK,2021-01-25,487,7
JK,2021-02-01,403,8
JK,2021-02-08,432,7
JK,2021-02-15,526,3
JK,2021-02-22,574,3
JK,2021-03-01,603,5
JK,2021-03-08,596,12
JK,2021-03-15,907,7
JK,2021-03-22,1446,8
JK,2021-03-29,3019,19
JK,2021-04-05,5378,26
JK,2021-04-12,8302,23
JK,2021-04-19,14063,90
JK,2021-04-26,22731,223
JK,2021-05-03,33446,356
JK,2021-05-10,27676,423
JK,2021-05-17,26013,415
JK,2021-05-24,18319,306
JK,2021-05-31,11550,204
JK,2021-06-07,6922,112
JK,2021-06-14,4382,66
JK,2021-06-21,2937,52
JK,2021-06-28,2245,33
JK,2021-07-05,1717,20
JK,2021-07-12,1208,7
JK,2021-07-19,756,10
JK,2021-07-26,950,5
JK,2021-08-02,943,10
JK,2021-08-09,872,8
JK,2021-08-16,780,5
JK,2021-08-23,946,5
JK,2021-08-30,792,3
JK,2021-09-06,964,4
JK,2021-09-13,1037,2
JK,2021-09-20,1067,6
JK,2021-09-27,781,2
JK,2021-10-04,744,2
JK,2021-10-11,529,0
JK,2021-10-18,576,3
JK,2021-10-25,611,3
JK,2021-11-01,827,8
JK,2021-11-08,1104,10
JK,2021-11-15,1188,11
JK,2021-11-22,1163,14
JK,2021-11-29,1276,6
JK,2021-12-06,1064,14
JK,2021-12-13,956,17
JK,2021-12-20,895,11
JK,2021-12-27,902,7
JK,2022-01-03,3028,10
JK,2022-01-10,14721,27
JK,2022-01-17,37829,38
JK,2022-01-24,35673,54
JK,2022-01-31,13773,56
JK,2022-02-07,4123,30
JK,2022-02-14,1535,1
JK,2022-02-21,649,2
JK,2022-02-28,290,1
JK,2022-03-07,203,1
JK,2022-03-14,102,0
JK,2022-03-21,108,0
JK,2022-03-28,155,0
JK,2022-04-04,76,0
JK,2022-04-11,52,1
JK,2022-04-18,49,0
JK,2022-04-25,57,0
JK,2022-05-02,62,0
JK,2022-05-09,37,1
JK,2022-05-16,53,0
JK,2022-05-23,43,0
JK,2022-05-30,38,0
JK,2022-06-06,68,0
JK,2022-06-13,153,0
JK,2022-06-20,297,4
JK,2022-06-27,535,0
JK,2022-07-04,708,2
JK,2022-07-11,991,0
JK,2022-07-18,3143,5
JK,2022-07-25,4591,8
JK,2022-08-01,4983,5
JK,2022-08-08,4033,1
JK,2022-08-15,2262,2
JK,2022-08-22,1412,3
JK,2022-08-29,867,1
JK,2022-09-05,414,1
JK,2022-09-12,198,0
JK,2022-09-19,141,1
JK,2022-09-26,87,0
JK,2022-10-03,52,0
JK,2022-10-10,5,0
JK,2022-10-24,24,0
JK,2022-10-31,18,0
JK,2022-11-07,11,0
JK,2022-11-14,18,0
JK,2022-11-21,26,0
JK,2022-11-28,9,0
JK,2022-12-05,13,0
JK,2022-12-12,5,0
JK,2022-12-19,12,0
JK,2022-12-26,18,0
JK,2023-01-02,17,0
JK,2023-01-09,7,0
JK,2023-01-16,8,0
JK,2023-01-23,5,0
JK,2023-01-30,4,0
JK,2023-02-06,8,0
JK,2023-02-13,10,0
JK,2023-02-20,8,0
JK,2023-02-27,13,0
JK,2023-03-06,25,0
JK,2023-03-13,56,0
JK,2023-03-20,50,0
JK,2023-03-27,129,0
JK,2023-04-03,413,3
JK,2023-04-10,762,1
JK,2023-04-17,362,0
JK,2023-04-24,340,1
JK,2023-05-01,159,1
JK,2023-05-08,96,1
JK,2023-05-15,66,0
JK,2023-05-22,24,0
JK,2023-05-29,11,0
JK,2023-06-05,119,0
JK,2023-06-12,12,0
JK,2023-06-19,1,0
JK,2023-06-26,0,0
JK,2023-07-03,2,0
JK,2023-07-10,0,0
JK,2023-07-17,1,0
JK,2023-07-24,1,0
JK,2023-07-31,0,0
JK,2023-08-07,1,0
JK,2023-08-14,0,0
JK,2023-08-21,0,0
KA,2020-03-09,6,1
KA,2020-03-16,20,0
KA,2020-03-23,57,2
KA,2020-03-30,68,1
KA,2020-04-06,81,2
KA,2020-04-13,158,10
KA,2020-04-20,113,3
KA,2020-04-27,111,6
KA,2020-05-04,234,6
KA,2020-05-11,299,6
KA,2020-05-18,942,5
KA,2020-05-25,1132,9
KA,2020-06-01,2231,10
KA,2020-06-08,1548,26
KA,2020-06-15,2150,52
KA,2020-06-22,4040,70
KA,2020-06-29,10284,165
KA,2020-07-06,15369,314
KA,2020-07-13,24929,650
KA,2020-07-20,32369,549
KA,2020-07-27,38678,616
KA,2020-08-03,43268,701
KA,2020-08-10,48879,750
KA,2020-08-17,50848,736
KA,2020-08-24,58114,906
KA,2020-08-31,62623,804
KA,2020-09-07,60894,872
KA,2020-09-14,60092,758
KA,2020-09-21,56029,559
KA,2020-09-28,65095,704
KA,2020-10-05,69648,680
KA,2020-10-12,55277,512
KA,2020-10-19,37231,427
KA,2020-10-26,24247,287
KA,2020-11-02,19823,199
KA,2020-11-09,14760,138
KA,2020-11-16,11399,125
KA,2020-11-23,10853,111
KA,2020-11-30,9107,91
KA,2020-12-07,8404,88
KA,2020-12-14,8059,65
KA,2020-12-21,6787,53
KA,2020-12-28,5682,45
KA,2021-01-04,5621,33
KA,2021-01-11,4438,26
KA,2021-01-18,4054,31
KA,2021-01-25,3336,20
KA,2021-02-01,3131,19
KA,2021-02-08,2752,29
KA,2021-02-15,2879,29
KA,2021-02-22,3102,37
KA,2021-03-01,3764,31
KA,2021-03-08,5257,28
KA,2021-03-15,9930,44
KA,2021-03-22,16810,70
KA,2021-03-29,28143,121
KA,2021-04-05,50135,264
KA,2021-04-12,95775,462
KA,2021-04-19,178136,1075
KA,2021-04-26,262664,1585
KA,2021-05-03,332513,2765
KA,2021-05-10,269084,3061
KA,2021-05-17,221442,3445
KA,2021-05-24,162923,3397
KA,2021-05-31,107696,2901
KA,2021-06-07,69611,1333
KA,2021-06-14,41319,970
KA,2021-06-21,28177,860
KA,2021-06-28,19013,624
KA,2021-07-05,17655,468
KA,2021-07-12,12649,322
KA,2021-07-19,10610,217
KA,2021-07-26,12442,213
KA,2021-08-02,11526,206
KA,2021-08-09,10939,186
KA,2021-08-16,9152,166
KA,2021-08-23,8639,133
KA,2021-08-30,7909,131
KA,2021-09-06,6571,95
KA,2021-09-13,6131,99
KA,2021-09-20,5529,123
KA,2021-09-27,4494,93
KA,2021-10-04,3138,66
KA,2021-10-11,2432,56
KA,2021-10-18,2527,66
KA,2021-10-25,2347,75
KA,2021-11-01,1619,30
KA,2021-11-08,1898,33
KA,2021-11-15,1749,30
KA,2021-11-22,2001,23
KA,2021-11-29,2499,32
KA,2021-12-06,2336,31
KA,2021-12-13,1992,27
KA,2021-12-20,2160,24
KA,2021-12-27,4970,34
KA,2022-01-03,42401,24
KA,2022-01-10,168129,61
KA,2022-01-17,297595,151
KA,2022-01-24,267613,360
KA,2022-01-31,110863,405
KA,2022-02-07,30511,293
KA,2022-02-14,9917,155
KA,2022-02-21,4209,141
KA,2022-02-28,1780,55
KA,2022-03-07,1231,27
KA,2022-03-14,908,19
KA,2022-03-21,597,13
KA,2022-03-28,349,4
KA,2022-04-04,342,3
KA,2022-04-11,367,0
KA,2022-04-18,565,0
KA,2022-04-25,792,45
KA,2022-05-02,1021,2
KA,2022-05-09,928,1
KA,2022-05-16,870,1
KA,2022-05-23,1194,0
KA,2022-05-30,1620,2
KA,2022-06-06,2975,0
KA,2022-06-13,4497,5
KA,2022-06-20,4004,1
KA,2022-06-27,7450,5
KA,2022-07-04,6736,4
KA,2022-07-11,7299,8
KA,2022-07-18,9458,1
KA,2022-07-25,11585,14
KA,2022-08-01,12724,14
KA,2022-08-08,11196,29
KA,2022-08-15,9548,21
KA,2022-08-22,8580,24
KA,2022-08-29,5335,13
KA,2022-09-05,3811,12
KA,2022-09-12,2906,17
KA,2022-09-19,2175,5
KA,2022-09-26,1419,3
KA,2022-10-03,634,3
KA,2022-10-10,277,1
KA,2022-10-24,876,2
KA,2022-10-31,738,2
KA,2022-11-07,733,2
KA,2022-11-14,407,0
KA,2022-11-21,327,1
KA,2022-11-28,272,0
KA,2022-12-05,158,3
KA,2022-12-12,136,1
KA,2022-12-19,116,0
KA,2022-12-26,276,1
KA,2023-01-02,224,0
KA,2023-01-09,214,0
KA,2023-01-16,179,1
KA,2023-01-23,180,0
KA,2023-01-30,165,0
KA,2023-02-06,161,0
KA,2023-02-13,230,1
KA,2023-02-20,299,1
KA,2023-02-27,473,0
KA,2023-03-06,589,1
KA,2023-03-13,665,6
KA,2023-03-20,895,3
KA,2023-03-27,1572,4
KA,2023-04-03,1856,5
KA,2023-04-10,2291,5
KA,2023-04-17,2612,7
KA,2023-04-24,1726,7
KA,2023-05-01,858,2
KA,2023-05-08,516,2
KA,2023-05-15,330,2
KA,2023-05-22,187,0
KA,2023-05-29,119,1
KA,2023-06-05,854,3
KA,2023-06-12,43,0
KA,2023-06-19,20,1
KA,2023-06-26,23,0
KA,2023-07-03,18,0
KA,2023-07-10,16,0
KA,2023-07-17,15,0
KA,2023-07-24,4,0
KA,2023-07-31,13,0
KA,2023-08-07,8,0
KA,2023-08-14,14,0
KA,2023-08-21,3,0
KL,2020-03-09,24,0
KL,2020-03-16,43,0
KL,2020-03-23,135,1
KL,2020-03-30,112,1
KL,2020-04-06,62,1
KL,2020-04-13,26,0
KL,2020-04-20,67,1
KL,2020-04-27,31,0
KL,2020-05-04,13,0
KL,2020-05-11,89,0
KL,2020-05-18,246,2
KL,2020-05-25,422,4
KL,2020-06-01,645,6
KL,2020-06-08,547,4
KL,2020-06-15,711,2
KL,2020-06-22,1017,1
KL,2020-06-29,1240,3
KL,2020-07-06,2444,6
KL,2020-07-13,4607,11
KL,2020-07-20,6545,19
KL,2020-07-27,6886,21
KL,2020-08-03,8419,26
KL,2020-08-10,10084,48
KL,2020-08-17,13847,67
KL,2020-08-24,15593,64
KL,2020-08-31,13986,60
KL,2020-09-07,20437,92
KL,2020-09-14,27444,96
