Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB
01-Dec-21,01/12/2021,Recovered,8548,1,183,3,195,6,5,22,0,40,19,26,18,43,171,16,162,4538,14,0,12,903,20,26,250,3,186,35,32,11,7,751,153,8,3,11,675
02-Dec-21,02/12/2021,Deceased,391,0,1,0,3,1,0,0,0,0,0,1,0,1,0,1,3,320,0,0,0,24,1,1,2,2,2,0,1,0,0,12,2,1,0,0,12
02-Dec-21,02/12/2021,Confirmed,9216,3,159,6,124,5,4,37,0,217,56,50,27,85,177,15,363,4700,41,1,12,796,33,24,315,3,252,33,32,21,15,715,189,15,12,22,657
02-Dec-21,02/12/2021,Recovered,8612,1,169,5,198,4,5,25,1,196,16,24,18,113,167,13,191,4128,20,9,8,952,28,25,368,6,276,23,18,11,5,748,137,8,11,18,667
03-Dec-21,03/12/2021,Recovered,8190,1,118,4,196,0,4,35,0,29,28,45,16,87,168,14,256,4463,21,2,9,45,324,21,411,7,233,29,42,20,7,759,153,15,8,5,615
03-Dec-21,03/12/2021,Deceased,415,0,1,0,2,0,0,0,0,0,1,0,0,2,2,0,4,269,1,0,0,100,1,1,1,1,3,1,1,0,0,9,2,0,0,0,13
03-Dec-21,03/12/2021,Confirmed,8603,2,138,1,143,0,3,28,0,54,42,45,20,51,181,11,413,4995,27,0,15,68,28,22,315,2,270,30,58,21,76,711,198,9,8,10,608
04-Dec-21,04/12/2021,Deceased,2796,0,3,0,3,2426,0,0,0,0,2,0,0,0,0,0,4,315,0,0,0,14,1,0,1,0,2,1,1,0,2,6,1,0,0,3,11
04-Dec-21,04/12/2021,Confirmed,8895,0,186,2,169,1,3,44,0,51,37,44,17,78,202,35,397,4557,14,7,18,782,31,18,282,6,193,28,41,26,16,731,213,9,26,10,621
04-Dec-21,04/12/2021,Recovered,6918,2,191,3,95,-2415,7,39,0,61,21,36,19,75,179,12,277,5108,27,13,10,770,34,68,346,2,257,32,52,27,7,753,156,6,3,21,624
05-Dec-21,05/12/2021,Recovered,8834,2,177,1,158,2,9,21,0,15,31,24,17,80,184,13,330,4606,34,0,18,677,40,11,544,9,212,43,23,9,8,743,147,6,6,7,627
05-Dec-21,05/12/2021,Confirmed,8306,0,154,5,101,6,7,25,0,63,49,48,22,35,161,25,456,4450,31,0,9,707,32,9,92,0,189,29,37,17,10,724,156,5,24,8,620
05-Dec-21,05/12/2021,Deceased,211,0,4,0,4,0,0,0,0,0,0,1,0,0,2,0,6,161,0,0,0,7,1,0,2,0,2,0,0,0,0,10,1,0,0,0,10
06-Dec-21,06/12/2021,Deceased,220,0,1,0,6,0,0,0,0,1,0,0,0,1,2,0,7,168,0,0,0,5,3,0,1,0,1,0,3,1,0,10,1,0,0,0,9
06-Dec-21,06/12/2021,Recovered,10004,3,213,2,122,5,8,37,0,65,34,37,14,90,151,6,359,5833,34,0,13,811,38,14,310,1,248,38,46,28,6,737,171,5,7,13,505
06-Dec-21,06/12/2021,Confirmed,6822,2,122,1,182,7,12,44,0,40,35,38,32,112,108,10,301,3277,9,0,17,518,29,16,330,4,105,8,21,29,5,719,195,8,10,11,465
07-Dec-21,07/12/2021,Recovered,9525,0,204,5,128,4,5,32,0,19,41,39,18,92,188,10,260,5180,35,0,13,1087,28,15,354,4,218,32,29,25,24,731,160,17,12,4,512
07-Dec-21,07/12/2021,Deceased,195,0,2,0,1,0,0,0,0,0,1,0,1,2,4,0,6,134,0,0,1,19,0,0,0,0,1,1,1,0,0,10,1,1,0,0,9
07-Dec-21,07/12/2021,Confirmed,8439,0,184,1,150,6,8,27,0,51,33,61,24,54,132,15,299,4656,12,1,16,699,17,20,273,2,151,12,47,24,8,710,203,8,7,21,507
08-Dec-21,08/12/2021,Recovered,8251,1,176,5,158,3,5,27,0,36,28,22,14,81,111,23,238,4039,31,0,13,1040,28,23,309,3,264,22,20,24,6,728,185,3,3,14,568
08-Dec-21,08/12/2021,Confirmed,9419,1,181,3,134,9,7,37,0,65,65,67,29,69,151,16,399,5038,14,0,14,893,23,12,320,1,255,23,22,40,8,703,205,14,10,17,574
08-Dec-21,08/12/2021,Deceased,159,0,2,0,0,0,0,1,0,1,0,0,0,2,2,0,6,112,0,0,0,10,0,0,1,0,2,0,2,0,0,11,1,0,0,0,6
09-Dec-21,09/12/2021,Confirmed,8503,3,193,1,146,17,101,40,1,55,31,70,35,52,192,9,373,4169,24,0,19,789,25,12,328,0,195,28,60,38,6,698,201,10,6,9,567
09-Dec-21,09/12/2021,Recovered,7678,0,164,0,142,3,-151,29,0,73,-70,28,22,100,135,8,292,4357,17,0,9,585,11,33,276,6,0,16,30,14,4,746,184,6,11,27,571
09-Dec-21,09/12/2021,Deceased,624,0,3,0,2,0,256,0,0,0,94,0,0,2,0,0,4,225,0,0,0,7,0,1,2,0,2,1,2,0,0,15,1,0,0,0,7
10-Dec-21,10/12/2021,Deceased,393,0,2,0,1,0,0,0,0,0,0,3,0,0,1,0,2,340,0,0,0,12,2,0,2,0,3,0,1,0,0,11,1,0,2,1,9
10-Dec-21,10/12/2021,Recovered,9265,0,188,3,201,4,9,16,0,57,35,39,23,75,250,14,339,4836,36,2,12,631,17,23,278,7,524,22,16,15,4,739,196,15,2,27,610
10-Dec-21,10/12/2021,Confirmed,7992,2,142,5,141,12,2,32,2,41,37,63,27,54,173,10,314,3972,19,0,15,695,24,21,247,3,286,24,36,24,21,688,207,6,9,10,628
11-Dec-21,11/12/2021,Recovered,8464,2,188,5,137,3,6,34,0,37,58,27,13,56,204,14,317,4308,20,0,13,869,32,18,223,10,205,35,30,14,12,719,193,9,15,26,612
11-Dec-21,11/12/2021,Deceased,306,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,245,0,0,0,20,2,0,3,0,2,0,1,0,1,13,1,0,1,0,10
11-Dec-21,11/12/2021,Confirmed,7774,1,156,1,112,8,5,40,0,52,44,71,23,45,182,18,320,3795,12,0,15,807,18,16,260,5,173,22,23,18,4,681,188,7,21,21,610
12-Dec-21,12/12/2021,Recovered,7973,0,201,0,119,4,4,20,0,44,60,32,28,68,176,10,304,3856,39,1,16,699,18,8,354,3,233,37,45,23,17,708,189,22,17,27,591
12-Dec-21,12/12/2021,Deceased,202,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,4,143,1,0,0,16,1,0,6,0,1,0,1,0,0,13,2,0,0,0,6
12-Dec-21,12/12/2021,Confirmed,7350,1,160,1,134,23,10,25,0,56,35,56,30,35,126,11,330,3777,18,1,21,704,19,17,81,4,160,15,42,12,7,674,146,3,16,17,583
13-Dec-21,13/12/2021,Recovered,7995,1,141,1,170,2,2,34,0,34,44,56,21,88,215,14,321,4308,29,0,19,498,23,21,282,6,171,32,59,28,8,702,198,8,6,14,439
13-Dec-21,13/12/2021,Confirmed,5784,0,108,7,141,6,12,32,0,30,15,58,13,68,119,4,236,2434,17,0,19,569,20,1,320,3,178,7,22,27,3,657,190,20,18,12,418
13-Dec-21,13/12/2021,Deceased,252,0,1,0,0,1,0,0,0,0,0,1,2,0,3,0,7,203,0,0,0,5,0,0,1,0,2,0,1,2,0,12,1,0,0,0,10
14-Dec-21,14/12/2021,Confirmed,6984,0,132,1,141,16,6,20,0,45,44,55,23,41,134,15,263,3377,10,0,18,684,14,9,234,3,175,24,19,24,5,649,210,5,20,16,552
14-Dec-21,14/12/2021,Recovered,8168,2,186,2,110,8,3,34,0,31,36,48,35,105,147,13,327,4073,14,7,14,686,21,73,412,9,192,29,21,13,7,695,213,7,24,17,554
14-Dec-21,14/12/2021,Deceased,247,0,1,0,2,0,0,0,0,0,0,1,2,2,2,1,7,174,0,0,0,24,2,1,2,1,1,1,2,0,0,9,1,1,0,0,10
15-Dec-21,15/12/2021,Recovered,7948,2,162,7,177,9,7,40,0,36,51,53,31,32,125,11,301,3898,27,0,14,929,22,6,302,3,108,17,53,29,5,692,206,5,11,21,556
15-Dec-21,15/12/2021,Deceased,343,0,3,0,2,1,0,1,0,0,0,0,1,2,3,0,2,282,0,0,0,10,1,0,4,0,2,0,1,1,0,11,1,0,1,1,13
15-Dec-21,15/12/2021,Confirmed,7974,0,163,5,131,5,8,31,0,57,52,53,31,68,147,16,317,4006,16,0,20,925,20,8,177,0,218,13,34,20,7,640,186,6,14,26,554
16-Dec-21,16/12/2021,Confirmed,7447,2,148,1,180,5,14,32,2,85,36,68,28,54,133,19,303,3404,21,2,18,877,17,11,203,3,173,24,39,26,6,627,190,5,11,20,660
16-Dec-21,16/12/2021,Deceased,391,0,3,0,4,1,0,0,0,0,3,0,0,1,5,0,2,320,0,0,0,19,0,1,1,1,1,1,2,0,0,12,2,0,0,0,12
16-Dec-21,16/12/2021,Recovered,7886,2,152,0,151,8,12,26,0,38,32,43,21,81,139,14,322,4145,17,0,17,632,16,10,221,6,166,10,27,19,22,687,195,7,7,9,632
17-Dec-21,17/12/2021,Deceased,289,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,3,243,1,0,0,12,0,0,1,0,1,0,1,1,0,11,1,0,0,0,7
17-Dec-21,17/12/2021,Recovered,8706,1,180,3,135,10,8,40,0,78,33,58,30,47,121,15,317,4966,10,2,16,680,127,26,0,3,222,16,46,23,5,679,203,7,15,18,566
17-Dec-21,17/12/2021,Confirmed,7145,0,127,0,130,8,5,20,2,69,50,60,27,57,136,19,238,3471,17,0,21,902,11,12,111,1,154,7,39,16,3,621,181,8,22,20,580
18-Dec-21,18/12/2021,Deceased,264,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,5,218,0,0,0,11,2,0,0,0,1,0,2,0,0,9,1,0,0,0,8
18-Dec-21,18/12/2021,Confirmed,7081,1,137,0,119,6,17,31,0,86,43,68,23,39,151,18,335,3297,27,1,20,854,16,6,117,4,169,17,25,32,5,613,185,5,33,25,556
18-Dec-21,18/12/2021,Recovered,7469,1,189,4,167,6,6,28,0,68,63,74,27,64,140,15,286,3609,19,0,16,804,9,14,0,3,219,23,42,32,76,665,205,11,8,16,560
19-Dec-21,19/12/2021,Deceased,132,0,1,0,2,0,1,0,0,1,0,0,0,2,1,0,1,96,0,0,0,9,0,0,0,0,2,1,1,0,0,4,1,0,0,0,9
19-Dec-21,19/12/2021,Confirmed,6563,1,121,0,75,6,8,21,0,107,48,51,33,29,136,19,300,2995,28,2,15,902,14,8,33,0,193,6,45,17,4,610,134,1,23,13,565
19-Dec-21,19/12/2021,Recovered,8077,0,228,3,133,2,3,31,1,50,31,55,26,46,142,14,279,4160,21,0,14,767,22,13,192,2,258,25,31,35,5,682,201,12,16,9,568
20-Dec-21,20/12/2021,Deceased,453,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,2,419,1,0,1,4,0,1,2,0,1,0,1,0,1,6,0,0,0,1,7
20-Dec-21,20/12/2021,Confirmed,5326,0,75,2,94,5,14,13,1,91,27,70,31,33,105,32,222,2230,13,0,20,544,23,5,217,1,186,10,24,14,2,605,156,9,27,11,414
20-Dec-21,20/12/2021,Recovered,8043,0,154,3,119,6,2,41,2,100,37,63,32,70,192,17,286,3722,19,0,17,515,14,23,944,0,174,32,44,45,9,697,207,7,20,8,422
21-Dec-21,21/12/2021,Confirmed,6317,2,95,1,114,3,9,34,0,102,32,87,43,42,104,26,295,2748,31,0,23,825,11,6,197,0,146,20,22,21,2,602,172,10,23,29,440
21-Dec-21,21/12/2021,Recovered,6906,2,179,2,133,9,5,34,0,75,10,73,17,39,139,15,290,3202,10,0,19,792,10,11,220,0,170,19,24,13,14,691,188,5,15,30,451
21-Dec-21,21/12/2021,Deceased,318,0,1,0,1,1,0,0,0,1,30,2,1,2,1,0,5,233,0,0,0,14,0,2,0,0,1,0,3,1,0,5,1,0,0,1,12
22-Dec-21,22/12/2021,Confirmed,7495,0,103,1,119,17,5,33,0,125,43,91,55,65,125,51,321,3205,10,1,19,1201,8,5,241,1,183,21,50,19,4,604,182,7,19,27,534
22-Dec-21,22/12/2021,Recovered,6960,0,175,1,130,8,10,44,0,58,36,41,14,53,143,20,253,3012,16,0,25,953,22,15,238,1,174,5,36,18,3,695,196,5,14,11,535
22-Dec-21,22/12/2021,Deceased,434,0,2,0,2,0,0,0,0,0,3,2,0,1,1,0,4,383,0,0,1,8,3,0,2,0,1,0,2,0,1,8,1,1,0,0,8
23-Dec-21,23/12/2021,Recovered,7051,1,164,7,132,13,13,28,2,57,17,78,26,80,118,9,318,3427,19,0,19,615,11,2,245,2,172,8,24,12,3,689,190,16,12,3,519
23-Dec-21,23/12/2021,Deceased,374,0,3,0,1,0,0,1,0,1,0,2,0,0,3,0,2,323,0,0,0,17,1,0,0,1,1,0,1,0,1,8,1,1,0,0,6
23-Dec-21,23/12/2021,Confirmed,6650,4,135,4,113,9,11,38,0,118,54,111,46,34,132,44,299,2514,24,1,30,1179,16,5,111,3,155,8,34,39,1,607,177,7,32,39,516
24-Dec-21,24/12/2021,Recovered,7286,1,139,1,134,17,6,28,0,82,43,69,31,49,142,18,267,3281,14,0,14,868,13,10,316,0,210,12,20,42,5,681,210,5,12,14,532
24-Dec-21,24/12/2021,Deceased,387,0,2,0,2,0,0,1,0,0,0,3,0,0,1,0,4,342,0,0,1,12,1,1,1,0,2,0,0,1,0,7,1,0,0,0,5
24-Dec-21,24/12/2021,Confirmed,7189,3,94,2,93,13,12,23,0,180,67,98,79,34,141,55,405,2605,23,0,32,1410,8,8,173,0,141,20,41,42,3,597,162,6,42,27,550
25-Dec-21,25/12/2021,Recovered,7091,0,133,5,158,7,8,20,0,96,51,34,26,56,124,15,246,3377,16,1,18,796,17,17,125,3,181,19,41,17,14,685,186,6,20,37,536
25-Dec-21,25/12/2021,Confirmed,6987,1,104,1,56,10,10,37,0,249,60,179,90,34,164,58,270,2407,24,2,42,1485,13,9,65,0,124,12,54,45,4,606,140,2,36,42,552
25-Dec-21,25/12/2021,Deceased,162,0,1,0,0,0,0,0,0,1,1,2,0,2,2,0,4,115,0,0,0,12,0,1,0,0,1,0,1,1,0,11,2,0,0,1,4
26-Dec-21,26/12/2021,Recovered,7141,2,164,0,81,11,14,29,2,120,37,66,27,47,127,15,198,3364,17,1,21,918,16,7,179,3,144,29,17,15,12,679,190,7,16,19,547
26-Dec-21,26/12/2021,Confirmed,6531,2,82,1,53,28,10,46,0,290,25,177,92,12,124,60,348,1824,8,0,41,1648,17,3,72,0,112,9,49,62,3,610,109,0,57,13,544
26-Dec-21,26/12/2021,Deceased,315,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,3,268,0,0,0,17,1,0,3,0,1,0,1,0,0,10,1,0,0,0,5
27-Dec-21,27/12/2021,Recovered,6450,3,121,0,88,7,5,33,0,144,51,65,21,33,127,22,254,2864,29,3,19,776,12,11,148,5,167,11,27,23,7,663,181,8,38,38,446
27-Dec-21,27/12/2021,Deceased,293,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,4,236,1,0,0,21,1,0,0,0,1,0,2,0,0,9,1,0,0,0,10
27-Dec-21,27/12/2021,Confirmed,6358,2,54,2,103,26,7,49,0,331,67,204,85,31,111,138,289,1636,14,0,30,1426,9,6,184,10,123,10,43,59,1,605,182,23,39,20,439
28-Dec-21,28/12/2021,Confirmed,9195,0,141,0,120,47,15,69,0,496,112,394,126,73,91,155,356,2474,35,0,42,2172,15,3,207,1,156,9,52,97,2,619,228,13,79,44,752
28-Dec-21,28/12/2021,Recovered,7347,0,165,0,68,7,17,19,0,172,41,59,34,47,127,24,347,3052,14,0,19,1098,13,2,157,8,185,16,52,13,4,638,185,2,11,30,721
28-Dec-21,28/12/2021,Deceased,302,0,2,0,2,1,1,2,0,1,1,1,1,0,1,0,2,244,0,0,1,22,0,0,2,0,2,0,2,0,0,6,1,0,0,0,7
29-Dec-21,29/12/2021,Deceased,268,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,6,211,0,0,0,20,0,1,1,0,2,0,2,0,0,8,0,0,0,1,12
29-Dec-21,29/12/2021,Confirmed,13154,1,162,2,115,77,33,106,0,923,170,548,217,52,104,344,566,2846,15,0,48,3900,14,2,202,3,221,12,97,131,10,739,235,15,117,38,1089
29-Dec-21,29/12/2021,Recovered,7486,3,186,1,112,17,7,36,0,344,48,65,41,18,124,23,245,2576,32,0,26,1486,9,9,114,8,165,11,36,32,7,614,204,2,36,42,807
30-Dec-21,30/12/2021,Recovered,7585,0,97,1,111,14,14,16,1,423,61,102,56,37,120,39,252,2879,11,1,19,1013,12,4,155,4,151,6,33,16,4,608,206,5,21,26,1067
30-Dec-21,30/12/2021,Deceased,220,0,1,0,2,0,0,0,0,0,1,2,0,1,1,1,3,164,0,0,0,22,0,0,0,0,1,1,0,0,0,7,1,0,0,0,12
30-Dec-21,30/12/2021,Confirmed,16765,3,130,3,101,132,17,150,0,1313,261,573,300,65,139,482,707,2423,18,1,72,5368,17,13,243,3,225,15,166,252,9,890,280,13,193,59,2128
31-Dec-21,31/12/2021,Recovered,8949,3,91,2,101,3,8,18,0,467,21,63,56,50,78,121,335,2742,31,1,30,1766,1,4,186,16,209,18,30,17,10,603,222,8,29,99,1510
31-Dec-21,31/12/2021,Deceased,406,0,2,2,0,0,0,0,0,0,1,0,1,1,2,1,8,353,0,0,0,8,0,0,2,0,2,0,1,1,0,11,2,0,0,1,7
31-Dec-21,31/12/2021,Confirmed,22774,8,166,4,192,158,49,190,1,1796,212,654,427,87,123,753,832,2676,11,0,77,8067,10,10,265,10,228,17,216,208,1,1155,311,17,246,147,3451
01-Jan-22,01/01/2022,Recovered,9249,2,103,3,102,20,4,30,0,765,18,103,62,74,107,105,354,2704,4,1,34,1445,11,6,102,3,159,13,42,17,7,611,232,10,31,52,1913
01-Jan-22,01/01/2022,Deceased,284,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0,5,241,0,0,0,7,0,0,2,0,2,0,0,0,0,8,2,0,0,1,9
01-Jan-22,01/01/2022,Confirmed,27553,5,176,0,150,281,70,279,3,2716,310,1069,552,83,169,1007,1033,2435,23,1,124,9170,19,12,84,0,298,22,316,301,7,1489,317,22,380,118,4512
02-Jan-22,02/01/2022,Deceased,123,0,2,0,0,0,0,0,0,1,1,1,0,1,0,2,6,78,1,0,0,9,1,0,0,0,1,0,3,0,0,6,1,0,1,0,8
02-Jan-22,02/01/2022,Confirmed,33750,10,165,0,156,352,96,290,5,3194,388,968,577,76,165,1057,1187,2802,17,0,151,11877,16,8,152,1,424,27,383,355,7,1594,274,12,552,259,6153
02-Jan-22,02/01/2022,Recovered,10846,3,130,2,100,27,11,34,0,1156,54,141,84,23,133,117,275,2606,23,2,40,2069,7,6,135,1,147,13,52,30,1,624,227,9,37,120,2407
03-Jan-22,03/01/2022,Deceased,124,0,1,0,2,0,0,0,0,1,0,3,0,1,0,1,5,71,0,0,0,11,1,0,4,0,0,0,3,0,0,6,1,0,0,0,13
03-Jan-22,03/01/2022,Recovered,11007,3,103,2,53,33,13,29,0,1509,62,151,86,41,109,104,232,2150,12,0,56,1748,5,4,241,4,146,21,38,38,10,662,212,7,34,172,2917
03-Jan-22,03/01/2022,Confirmed,37379,20,122,9,351,344,75,698,0,4099,631,1259,793,137,178,1481,1290,2560,65,2,221,12160,20,2,347,4,424,26,413,550,3,1728,482,48,570,189,6078
04-Jan-22,04/01/2022,Recovered,15389,3,95,1,154,56,11,21,0,1575,67,240,201,22,156,216,288,2363,16,0,51,4558,5,7,112,2,121,7,58,37,4,674,240,5,77,178,3768
04-Jan-22,04/01/2022,Confirmed,58097,36,334,23,475,893,128,1059,1,5481,592,2265,1132,260,199,2681,2479,3640,32,0,308,18466,35,32,443,4,680,66,1005,1137,10,2731,1052,46,989,310,9073
04-Jan-22,04/01/2022,Deceased,534,0,1,0,3,0,0,3,0,3,2,2,2,0,0,2,4,453,0,0,1,20,2,1,3,0,1,0,2,1,0,9,2,0,0,1,16
05-Jan-22,05/01/2022,Deceased,325,0,0,0,4,0,1,1,0,8,1,1,0,1,0,0,2,258,1,0,1,8,2,0,1,0,2,0,4,2,0,9,1,0,0,0,17
05-Jan-22,05/01/2022,Recovered,19206,8,0,2,196,184,63,29,0,2239,46,236,176,16,140,244,362,1813,35,0,78,5331,14,2,91,4,138,9,44,48,5,688,209,6,51,159,6438
05-Jan-22,05/01/2022,Confirmed,90928,25,0,32,591,1659,229,1615,4,10665,1002,3350,2176,374,418,3553,4246,4801,28,0,594,26538,27,50,502,6,1216,73,1796,1883,13,4862,1520,83,2036,505,14022
06-Jan-22,06/01/2022,Deceased,302,0,1,0,2,2,0,1,0,6,2,1,1,0,3,4,1,221,0,0,0,13,1,0,0,1,1,0,5,0,0,11,2,0,1,3,19
06-Jan-22,06/01/2022,Recovered,30836,10,230,1,132,289,17,56,1,6900,74,860,801,59,116,435,271,2180,9,0,102,8907,10,23,133,12,204,8,121,404,6,721,232,22,47,202,7343
06-Jan-22,06/01/2022,Confirmed,117100,24,981,29,844,2379,331,2400,25,15097,971,4213,2678,498,349,3704,5031,4649,21,1,1033,36265,59,90,579,31,1897,129,2379,2656,27,6983,1913,103,3114,630,15421
07-Jan-22,07/01/2022,Deceased,285,0,1,0,2,2,0,3,0,9,2,1,3,1,1,8,4,189,0,0,1,20,0,0,3,0,1,0,1,2,0,8,3,1,1,0,18
07-Jan-22,07/01/2022,Confirmed,141986,41,840,26,1167,3048,390,2828,22,17335,1432,5396,3748,574,542,3825,8449,5296,43,0,1319,40925,48,64,852,8,2703,177,2874,3300,34,8981,2295,154,4223,814,18213
07-Jan-22,07/01/2022,Recovered,40895,14,133,2,253,342,46,46,0,8951,112,1158,882,75,98,866,505,2404,71,0,161,14256,18,14,250,9,253,14,135,279,9,984,278,29,119,217,7912
08-Jan-22,08/01/2022,Deceased,327,0,2,0,2,0,0,4,0,7,1,0,2,0,3,3,4,242,0,0,0,13,1,0,1,0,0,1,2,2,0,10,2,0,6,0,19
08-Jan-22,08/01/2022,Confirmed,159632,86,839,59,1254,4526,541,3455,19,20181,1789,5677,3541,728,655,5081,8906,5944,59,0,1572,41434,76,73,903,9,3679,280,3560,4108,45,10978,2606,206,6401,1560,18802
08-Jan-22,08/01/2022,Recovered,40863,31,150,0,305,704,70,69,1,11869,170,1359,377,70,162,1186,508,2463,19,0,166,9671,7,7,152,11,260,16,369,227,4,1525,285,39,171,328,8112
09-Jan-22,09/01/2022,Deceased,146,0,2,0,1,1,0,2,0,17,1,0,0,1,3,6,4,44,0,0,1,12,1,0,3,0,0,0,10,1,0,12,1,0,4,1,18
09-Jan-22,09/01/2022,Confirmed,179723,175,1257,37,988,5022,666,2502,16,22751,1922,6275,5166,498,687,3444,12000,6238,89,0,2039,44388,68,76,518,6,4714,444,3883,5660,70,12895,1673,176,7680,1413,24287
09-Jan-22,09/01/2022,Recovered,46569,40,140,1,448,435,96,102,5,10179,261,1263,805,160,135,1208,901,2390,30,3,234,15351,12,10,270,4,386,19,144,358,4,1808,330,23,253,548,8213
10-Jan-22,10/01/2022,Recovered,69959,25,152,4,416,691,77,358,2,14076,661,1539,1552,160,209,1789,1148,2796,67,0,559,29671,103,14,214,9,414,17,884,472,15,2547,351,49,335,396,8187
10-Jan-22,10/01/2022,Deceased,277,0,0,0,2,5,1,4,0,17,1,2,5,2,4,2,4,166,1,0,1,8,0,2,1,0,0,0,8,2,1,11,1,1,4,5,16
10-Jan-22,10/01/2022,Confirmed,168063,96,984,134,2198,4737,967,4120,18,19166,1592,6097,5736,1200,706,4482,11698,5797,125,0,2317,33470,72,70,1513,32,4829,489,3928,6095,112,13990,1825,579,8311,1292,19286
11-Jan-22,11/01/2022,Recovered,60405,24,242,3,449,1790,128,483,9,12161,592,2704,1407,260,360,1692,1356,2064,32,0,493,18967,14,27,149,21,752,22,687,853,18,3043,417,74,543,532,8037
11-Jan-22,11/01/2022,Confirmed,194720,43,1831,186,2837,5908,801,5151,21,21259,2476,7476,5746,1550,1148,4719,14473,9066,41,3,3160,34424,116,159,880,29,7071,655,4552,6366,198,15379,1920,783,11068,2127,21098
11-Jan-22,11/01/2022,Deceased,442,0,0,0,2,5,2,4,0,23,4,3,3,0,2,4,5,296,0,0,1,22,1,2,2,0,1,0,9,4,0,20,2,0,5,1,19
12-Jan-22,12/01/2022,Deceased,380,0,0,0,4,3,1,4,0,40,2,4,3,3,1,8,10,199,0,0,1,32,0,0,0,0,0,1,10,3,0,19,2,1,3,3,23
12-Jan-22,12/01/2022,Recovered,84825,41,281,2,731,2802,229,1933,3,14957,1002,3449,2543,340,262,2801,1541,2552,26,1,497,28041,9,43,296,69,949,44,2788,1634,20,4039,474,112,700,1497,8117
12-Jan-22,12/01/2022,Confirmed,247417,108,3205,132,3274,6413,1114,5476,30,27561,3119,9941,6883,1804,1695,4753,21390,12742,122,12,3639,46723,206,166,1054,199,8778,893,6344,9488,322,17934,2319,916,13592,2915,22155
13-Jan-22,13/01/2022,Confirmed,264202,68,4348,128,3238,6393,1338,6015,26,28867,3728,11176,7591,1716,1966,4000,25005,13468,124,4,4031,46406,155,167,1046,86,10059,1107,5939,9881,294,20911,2707,1007,14735,3005,23467
13-Jan-22,13/01/2022,Deceased,315,0,2,0,3,7,0,7,0,31,4,5,2,1,5,5,8,117,0,0,3,36,0,1,1,0,3,0,6,7,0,25,2,0,6,2,26
13-Jan-22,13/01/2022,Recovered,109345,86,261,17,1242,3669,330,4636,8,22121,971,4285,2760,537,271,2731,2363,3252,28,0,782,34658,34,83,383,41,1447,40,2330,2757,27,6235,582,92,1062,1085,8139
14-Jan-22,14/01/2022,Recovered,122684,63,418,28,861,3831,391,4083,15,26236,1432,4831,3394,560,380,2807,3105,3848,35,0,1020,33356,29,75,373,75,2216,82,3612,3096,30,9026,1181,170,2554,784,8687
14-Jan-22,14/01/2022,Confirmed,268833,73,4528,89,2348,6541,1834,6153,29,24383,3145,10019,8841,1975,2456,3749,28723,16338,106,18,4755,43211,116,189,842,159,10273,1471,7554,10307,385,23459,2398,546,15975,3200,22645
14-Jan-22,14/01/2022,Deceased,402,0,1,0,5,2,2,5,0,34,3,2,6,1,5,3,14,199,0,0,0,19,0,0,3,0,4,1,23,3,1,26,3,3,3,3,28
15-Jan-22,15/01/2022,Recovered,138331,51,397,33,876,4489,541,4240,17,19554,1789,5404,3743,935,390,3351,4273,3819,58,0,1186,43389,37,69,477,26,3220,84,3547,4013,58,10988,1620,191,5031,1303,9132
15-Jan-22,15/01/2022,Deceased,314,0,1,0,4,4,0,8,0,30,4,7,7,0,4,7,7,106,0,0,0,23,2,0,2,0,2,2,23,8,2,11,2,3,4,2,39
15-Jan-22,15/01/2022,Confirmed,271202,43,4955,266,3390,6325,1795,5525,39,20718,3274,9177,9050,1959,3251,3258,32793,17755,130,23,5315,46205,158,162,875,59,10856,1213,6813,9676,369,23989,1963,1168,15743,3848,19064
16-Jan-22,16/01/2022,Confirmed,258089,65,4570,140,2709,5410,1358,3963,36,18286,3232,10150,8900,1076,3499,2776,34047,18123,175,14,6380,41327,279,211,223,82,11177,1160,7318,9669,313,23975,2047,641,17138,2682,14938
16-Jan-22,16/01/2022,Deceased,385,0,1,0,5,9,1,7,0,28,7,8,6,2,6,4,13,158,0,0,2,29,1,0,0,0,3,1,15,6,0,22,3,2,10,0,36
16-Jan-22,16/01/2022,Recovered,151740,62,669,54,1223,5809,665,3303,22,21846,1922,6096,4361,627,470,4114,5902,4749,96,0,1785,40386,59,74,722,29,4452,142,3599,4686,50,12484,2013,143,8802,351,9973
17-Jan-22,17/01/2022,Confirmed,238018,49,4108,404,6982,3526,864,4574,20,12527,2174,12753,9204,2446,2827,2499,27156,22946,152,39,6970,31111,235,174,1280,48,10489,907,6593,9236,217,23443,2447,1385,15553,3295,9385
