Date_YMD,AN_Confirmed,AN_Deceased,AN_Recovered,AP_Confirmed,AP_Deceased,AP_Recovered,AR_Confirmed,AR_Deceased,AR_Recovered,AS_Confirmed,AS_Deceased,AS_Recovered,BR_Confirmed,BR_Deceased,BR_Recovered,CH_Confirmed,CH_Deceased,CH_Recovered,CT_Confirmed,CT_Deceased,CT_Recovered,DL_Confirmed,DL_Deceased,DL_Recovered,DN_Confirmed,DN_Deceased,DN_Recovered,GA_Confirmed,GA_Deceased,GA_Recovered,GJ_Confirmed,GJ_Deceased,GJ_Recovered,HP_Confirmed,HP_Deceased,HP_Recovered,HR_Confirmed,HR_Deceased,HR_Recovered,JH_Confirmed,JH_Deceased,JH_Recovered,JK_Confirmed,JK_Deceased,JK_Recovered,KA_Confirmed,KA_Deceased,KA_Recovered,KL_Confirmed,KL_Deceased,KL_Recovered,LA_Confirmed,LA_Deceased,LA_Recovered,LD_Confirmed,LD_Deceased,LD_Recovered,MH_Confirmed,MH_Deceased,MH_Recovered,ML_Confirmed,ML_Deceased,ML_Recovered,MN_Confirmed,MN_Deceased,MN_Recovered,MP_Confirmed,MP_Deceased,MP_Recovered,MZ_Confirmed,MZ_Deceased,MZ_Recovered,NL_Confirmed,NL_Deceased,NL_Recovered,OR_Confirmed,OR_Deceased,OR_Recovered,PB_Confirmed,PB_Deceased,PB_Recovered,PY_Confirmed,PY_Deceased,PY_Recovered,RJ_Confirmed,RJ_Deceased,RJ_Recovered,SK_Confirmed,SK_Deceased,SK_Recovered,TG_Confirmed,TG_Deceased,TG_Recovered,TN_Confirmed,TN_Deceased,TN_Recovered,TR_Confirmed,TR_Deceased,TR_Recovered,TT_Confirmed,TT_Deceased,TT_Recovered,UP_Confirmed,UP_Deceased,UP_Recovered,UT_Confirmed,UT_Deceased,UT_Recovered,WB_Confirmed,WB_Deceased,WB_Recovered
17/04/2020,1,0,0,38,0,15,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,67,4,20,0,0,0,0,0,0,170,5,13,3,0,0,8,0,21,3,0,0,14,1,4,44,0,6,1,0,10,0,0,0,0,0,0,120,7,31,0,0,0,0,0,0,146,14,0,0,0,0,0,0,0,0,0,2,14,0,1,0,0,0,98,6,19,0,0,0,66,0,0,56,0,103,0,0,0,922,38,273,44,1,14,3,0,0,24,0,9
17/04/2021,42,1,36,7224,15,2332,19,0,6,876,2,149,7870,34,1804,431,2,438,16083,158,9828,24375,167,15414,108,0,25,762,4,436,9541,97,3783,1392,12,656,7717,32,2944,3838,30,1234,1145,3,852,17489,80,5564,13835,27,3654,362,1,53,106,0,5,67123,419,56783,95,0,11,39,0,14,11269,66,6497,62,0,1,32,0,0,3144,4,1303,4431,62,2615,715,3,198,9046,37,2823,72,0,4,4446,12,1414,9344,39,5263,58,0,11,260895,1498,138209,27334,120,7831,2757,37,802,7713,34,3426
17/04/2022,0,0,0,5,0,0,0,0,0,0,0,2,5,0,1,2,0,2,0,0,4,517,0,261,0,0,0,2,0,4,15,0,21,2,0,0,191,0,115,3,0,2,12,0,8,54,0,31,940,213,1243,0,0,0,0,0,0,127,0,107,1,0,1,6,0,0,2,0,9,61,0,26,0,0,0,10,0,0,7,0,5,0,0,0,9,0,3,0,0,0,11,0,27,30,0,24,0,0,0,2183,214,1985,135,1,31,8,0,13,28,0,45
17/04/2023,0,0,0,15,0,36,2,0,0,3,0,0,87,0,34,24,0,17,476,0,95,1017,4,1334,0,0,0,48,0,69,174,0,268,376,0,340,898,1,677,43,0,28,53,0,72,358,1,529,1528,4,1658,0,0,1,0,0,0,505,0,334,1,0,0,1,0,2,46,0,27,1,0,0,0,0,2,269,0,139,147,1,118,27,0,46,379,0,171,4,0,8,41,0,30,521,0,386,6,0,0,7633,11,6702,446,0,167,90,0,82,47,0,32
17/05/2020,0,0,0,25,1,103,0,0,0,8,0,1,142,0,0,0,0,0,18,0,1,422,19,276,0,0,0,9,0,0,391,34,191,2,0,1,23,1,48,6,0,0,62,1,33,55,1,13,14,0,0,0,0,0,0,0,0,2347,63,600,0,0,0,0,0,0,187,5,88,0,0,0,0,0,0,91,1,24,18,3,109,0,0,0,242,5,111,0,0,0,42,0,21,639,4,634,-2,0,21,5049,152,2538,206,8,195,1,0,1,101,6,67
17/05/2021,35,1,46,18561,109,17334,304,4,214,6394,92,4737,5920,96,11216,620,6,876,6577,149,13865,4524,340,10918,37,0,90,1562,53,4008,7135,81,12342,3546,58,3760,7488,114,14279,2507,60,5463,3344,73,4042,38603,476,34635,21402,87,99651,130,0,134,219,0,129,26616,1000,48211,634,16,237,330,14,455,5921,77,11513,150,2,245,273,7,104,10757,22,11821,6881,191,8552,1446,28,1701,11597,157,29459,70,5,224,3961,30,5559,33075,335,20486,335,10,292,263021,4334,422391,9345,271,23045,3719,223,3647,19003,147,19101
17/05/2022,0,0,1,9,0,6,0,0,2,3,0,0,7,0,6,8,0,12,4,0,2,393,2,709,0,0,0,12,0,10,28,0,37,12,0,8,275,0,432,3,0,4,5,0,6,109,0,147,324,31,364,0,0,4,0,0,0,266,0,241,0,0,1,0,0,1,19,0,41,12,0,24,0,0,1,3,0,0,16,0,20,1,0,1,59,0,103,0,0,0,38,0,42,34,0,42,0,0,0,1829,33,2549,129,0,202,12,0,39,48,0,41
17/05/2023,0,0,0,2,0,8,1,0,7,0,0,0,27,1,28,2,0,10,41,1,69,34,2,45,0,0,0,24,0,40,20,1,13,35,0,38,29,0,53,1,0,5,17,0,17,43,0,59,248,7,498,0,0,0,0,0,0,88,2,153,4,0,5,0,0,0,4,0,1,23,1,35,1,0,5,58,0,482,26,1,41,7,0,14,22,0,97,0,0,7,20,0,28,18,1,84,3,0,9,906,20,2100,20,3,71,9,0,16,79,0,162
17/06/2020,0,0,0,351,2,128,4,0,3,184,0,231,130,0,205,5,0,4,80,0,165,2414,67,957,5,0,3,27,0,11,520,27,348,25,0,7,560,12,204,57,1,30,108,1,133,204,8,348,75,0,90,38,0,7,0,0,0,3307,114,1315,-1,0,3,52,0,33,161,6,236,0,0,0,14,0,0,175,0,73,126,6,77,29,1,10,326,5,505,2,0,0,269,1,44,2174,48,842,43,0,0,13108,341,6890,583,30,335,81,1,38,391,11,505
17/06/2021,29,0,25,6151,58,7728,295,3,389,3477,41,4949,385,4,568,69,3,96,590,7,1027,158,10,343,13,0,6,254,9,465,283,6,770,292,10,585,232,38,546,146,3,443,656,9,1426,5983,138,10685,12469,88,13614,22,1,77,38,0,86,9830,636,5890,478,4,329,495,13,458,145,30,404,236,3,216,76,5,398,3631,39,6240,728,40,1255,326,8,480,205,10,895,90,2,145,1492,13,1933,9118,210,22720,487,5,246,62436,1591,88500,275,67,685,264,14,345,3018,64,2033
17/06/2022,15,0,2,46,0,25,0,0,0,11,0,0,72,0,16,55,0,35,153,0,46,1797,1,901,0,0,0,128,0,71,225,0,141,31,0,32,689,0,420,15,0,9,22,0,24,634,2,503,3162,13,2021,1,0,6,0,0,0,4165,3,3047,3,1,1,0,0,0,71,0,50,17,0,34,0,0,1,25,0,21,109,1,53,31,0,8,84,0,76,1,0,2,279,0,119,589,0,208,0,0,0,13216,23,8148,461,1,191,30,1,22,295,0,63
17/06/2023,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,4,0,5,0,0,0,3,0,4,0,0,0,1,0,2,2,0,3,0,0,1,0,0,0,9,0,3,15,2,40,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,3,0,5,0,0,1,0,0,0,5,0,4,0,0,1,3,0,9,3,0,3,4,0,1,90,2,146,0,0,7,0,0,0,13,0,15
17/07/2020,0,0,0,2602,42,905,66,0,22,1218,1,551,1742,6,896,25,0,4,249,3,61,1462,26,1608,32,0,22,196,2,129,949,17,770,40,0,40,795,5,533,313,4,64,601,9,112,3693,115,1028,791,1,132,4,1,3,0,0,0,8308,258,2217,26,0,0,36,0,34,704,9,387,10,0,0,40,0,14,718,6,453,348,9,96,89,3,67,615,8,656,32,0,1,1478,7,1410,4538,79,3391,118,0,47,34820,676,17476,1722,38,959,120,1,26,1894,26,838
17/07/2021,1,0,1,2672,18,2467,475,2,412,1727,23,2495,79,1,105,8,0,13,226,2,354,59,4,91,1,0,3,159,3,152,37,1,110,113,1,138,41,7,47,61,0,64,179,1,277,1869,42,3144,16148,114,13197,6,0,8,8,0,14,8172,124,8950,507,8,585,1171,15,742,11,2,23,484,1,307,100,5,60,2182,67,2400,118,9,194,94,1,171,42,2,47,157,2,219,729,5,772,2205,43,2802,430,1,473,41283,517,42051,81,4,106,32,1,66,899,8,1042
17/07/2022,12,0,12,493,0,215,14,0,10,149,3,351,417,0,683,85,0,61,203,1,116,498,1,417,0,0,2,92,0,90,644,0,500,125,0,83,337,0,315,58,0,80,203,0,126,944,1,670,2604,29,3187,6,0,8,0,0,0,2186,3,2179,38,0,20,70,1,27,218,0,123,57,0,41,5,1,5,872,0,600,248,1,133,87,0,114,222,0,137,108,1,59,441,0,692,2316,1,2458,103,0,26,16935,51,16069,359,3,6,62,0,47,2659,5,2476
17/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,7,4,0,1,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3,1229,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,6,0,0,34,0,22,0,0,0,0,0,1,7,0,1
17/08/2020,46,1,99,6780,82,7866,40,0,85,2792,8,1519,2525,5,4140,114,1,46,404,8,363,787,18,740,27,0,49,355,7,283,1033,15,1083,18,0,114,887,12,1009,843,11,601,422,6,353,6317,115,7071,1725,13,1131,18,0,12,0,0,0,8493,228,11391,44,0,4,118,1,102,930,23,987,12,0,1,61,0,108,2244,10,1503,1489,50,749,297,4,184,1334,11,1050,20,0,28,894,10,2006,5890,120,5667,143,4,135,54298,880,58172,3798,66,4376,318,6,385,3080,45,2932
17/08/2021,0,0,0,1063,11,1929,142,0,215,741,11,1012,21,0,30,4,0,5,56,1,156,38,4,30,0,0,1,115,1,103,17,0,22,300,6,284,15,1,20,15,1,33,83,1,153,1298,32,1833,21613,127,18556,11,0,7,1,0,6,4408,116,5424,252,5,417,403,6,946,11,0,10,639,0,1034,79,2,137,720,68,1064,36,1,49,60,0,96,6,0,23,104,2,188,417,2,569,1804,32,1917,132,1,172,35208,440,37143,26,1,24,31,2,41,547,6,637
17/08/2022,13,0,4,197,0,197,33,0,36,174,0,185,157,0,110,67,1,82,289,2,246,1652,8,1702,0,0,3,200,0,122,383,2,664,423,0,588,725,5,911,66,0,66,418,0,709,886,3,1999,1151,29,1374,10,0,15,0,0,0,1800,6,2182,46,0,54,26,0,19,80,1,173,153,0,177,10,0,9,280,2,553,319,4,0,16,0,64,502,2,687,66,0,50,507,0,605,649,0,906,28,0,46,12608,72,16251,673,2,865,216,1,241,393,4,607
17/08/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,6,0,6,2,0,1,0,0,0,19,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0,14,0,13
17/09/2020,11,0,33,8702,72,10712,159,0,180,1380,17,2246,1592,7,1465,288,5,379,3809,17,5226,4432,38,3587,21,0,33,644,8,399,1379,14,1652,395,7,388,2457,24,2753,1026,11,1450,1467,19,712,9366,93,7268,4351,10,2737,41,1,22,0,0,0,24619,468,19522,162,3,78,110,3,18,2391,33,2863,26,0,20,43,0,111,4241,13,3607,2848,54,2248,317,13,330,1793,14,1333,53,4,67,2159,9,2108,5560,59,5524,527,5,521,96787,1175,87788,6029,81,4715,1192,13,533,3197,60,2948
17/09/2021,1,0,2,1393,8,1296,38,0,69,270,9,477,7,0,14,4,0,1,26,1,31,55,1,56,0,0,1,108,1,75,25,0,20,209,0,198,8,0,12,9,0,17,155,1,135,1003,18,1199,23260,131,20388,71,0,3,0,0,0,3586,67,4410,248,1,99,208,5,545,6,0,16,1121,3,1069,17,4,46,628,4,719,26,0,31,86,1,129,8,0,7,37,0,56,241,2,298,1669,17,1565,72,1,83,35354,285,33833,15,1,16,25,0,23,719,9,727
17/09/2022,1,0,1,55,0,42,1,0,3,40,0,51,83,0,98,7,0,23,93,2,79,89,1,124,0,0,0,80,0,68,191,1,162,15,1,27,64,1,82,13,0,11,31,0,51,476,1,358,2211,22,1245,1,0,1,0,0,0,631,3,789,6,0,11,2,0,8,29,0,26,22,0,66,4,0,0,233,0,0,35,1,36,75,0,47,168,1,253,36,0,12,99,0,106,479,0,434,2,0,5,8251,35,4555,92,0,138,17,0,13,283,1,185
17/10/2020,11,0,17,3676,24,5529,179,0,244,642,12,818,1173,9,1259,50,1,108,2515,14,3014,3259,35,3154,3,0,10,309,7,425,1161,9,1270,275,3,234,1148,6,1318,542,8,501,610,6,809,7184,71,8893,9016,26,7991,93,1,74,0,0,0,10259,463,14238,101,0,298,426,2,198,1222,18,1434,16,0,10,94,4,26,2196,17,2842,417,19,760,212,3,313,1992,12,2106,36,0,56,1451,9,1983,4295,54,5005,134,3,270,61893,1032,72583,2725,40,3528,606,95,665,3865,61,3183
17/10/2021,1,0,2,432,5,586,7,0,37,205,6,245,5,0,1,3,0,6,16,0,14,32,0,38,1,0,0,60,4,62,10,0,16,131,1,125,15,0,6,7,0,8,95,0,107,326,4,380,7555,74,10773,2,0,12,0,0,0,1715,29,2680,55,1,86,104,2,102,5,0,17,948,2,1389,40,0,28,443,3,508,27,3,16,52,1,64,2,0,4,4,0,12,122,1,176,1218,15,1411,6,0,8,14286,165,19579,9,0,19,9,0,7,624,14,634
17/11/2020,17,0,17,1395,9,2293,36,0,56,242,2,357,513,5,749,136,2,160,1721,19,1718,6396,99,4421,3,0,1,154,4,191,1125,7,1116,584,12,574,2450,25,2614,261,3,343,572,7,568,1336,16,2100,5792,27,6620,70,1,83,0,0,0,2732,68,5123,85,1,283,159,1,233,922,10,848,48,0,38,163,0,37,644,17,1315,515,30,265,72,0,131,2194,11,1834,27,1,7,952,3,1602,1652,18,2314,77,0,76,38548,472,44753,1420,19,1838,429,3,440,3654,52,4388
17/11/2021,0,0,3,230,3,346,2,0,4,250,5,277,1,0,1,1,0,2,27,2,33,44,0,55,0,0,0,36,0,29,54,0,16,96,1,34,18,0,17,25,0,23,168,2,197,308,8,384,6849,388,6046,23,0,14,1,0,0,1003,32,1052,37,0,34,51,2,34,5,0,5,570,0,344,6,0,10,226,2,267,37,2,28,25,1,27,11,0,1,12,0,18,148,1,172,782,13,907,1,0,17,11919,470,11242,6,0,10,4,0,5,862,8,830
17/11/2022,0,0,1,2,0,4,0,0,0,0,0,0,5,0,6,1,0,1,5,0,6,22,0,9,0,0,0,10,0,9,16,1,27,7,0,2,14,1,22,1,0,1,4,0,2,94,0,99,161,3,239,0,0,0,0,0,0,108,0,131,2,0,1,0,0,0,7,0,10,6,0,3,0,0,0,12,0,16,10,0,11,1,0,3,32,1,28,3,0,2,39,0,30,62,1,88,1,0,1,656,7,790,16,0,15,1,0,2,14,0,21
17/12/2020,10,0,9,534,2,498,29,0,12,106,3,124,588,5,495,62,0,105,1584,11,1634,1363,35,2391,1,0,2,88,3,89,1115,8,1305,463,10,532,714,17,1257,211,3,164,385,9,395,1236,10,1497,4969,27,4970,5,0,46,0,0,0,3880,65,4358,69,0,70,81,3,143,1161,9,1326,5,0,16,33,3,78,351,5,376,448,15,629,40,0,32,1122,11,1974,8,1,19,509,3,517,1174,11,1214,17,0,32,26754,342,30891,1528,20,1159,620,9,676,2245,44,2747
17/12/2021,0,0,1,127,3,180,0,0,3,130,0,135,8,0,10,5,0,8,20,0,40,69,0,78,2,0,0,50,0,33,60,1,58,57,0,47,27,1,30,19,0,15,136,2,121,238,3,317,3471,243,4966,17,1,10,0,0,2,902,12,680,12,0,26,11,0,127,21,0,16,111,1,0,1,0,3,154,1,222,39,1,46,7,0,16,16,1,23,3,0,5,181,1,203,621,11,679,8,0,7,7145,289,8706,22,0,15,20,0,18,580,7,566
17/12/2022,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,3,0,2,7,0,2,2,0,2,0,0,0,1,0,1,17,0,88,74,4,54,0,0,0,0,0,0,22,1,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,4,0,2,0,0,0,5,0,9,7,0,7,0,0,0,176,5,227,4,0,5,4,0,10,2,0,5
18/01/2021,5,0,1,81,1,263,1,0,2,33,2,139,144,3,344,27,0,53,471,7,1301,161,8,362,0,0,2,53,0,66,495,2,700,35,1,103,119,4,280,100,4,131,82,1,194,435,9,973,3346,17,3921,1,0,11,14,0,0,1924,35,3854,2,0,2,11,0,58,304,3,540,1,0,5,3,0,4,134,1,255,124,5,278,23,1,20,213,3,626,0,0,9,206,2,346,551,8,758,3,0,5,9987,137,17127,376,4,622,120,6,330,389,10,569
18/01/2022,84,0,73,6996,4,1066,350,0,129,8072,16,2444,4551,4,3785,1275,2,799,5614,9,5796,11684,38,17516,27,0,27,2522,6,2476,17119,10,7883,3084,5,1582,8388,8,5917,2514,4,3898,4651,3,899,41457,20,8353,28481,122,7303,164,0,43,42,0,5,39207,53,38824,275,2,162,380,0,46,7154,2,2675,1313,1,1169,89,0,119,11086,4,7745,6487,27,5912,2093,3,256,9711,9,7056,374,2,227,2983,2,2706,23888,29,15036,1242,4,679,282970,441,188157,14701,12,20191,4482,6,2052,10430,34,13308
18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,9,0,0,0,0,0,3,2,0,1,4,0,5,2,0,2,0,0,0,3,0,1,24,0,23,60,0,56,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,4,0,4,0,0,7,0,0,1,0,0,2,3,0,10,6,0,8,0,0,0,134,0,170,1,0,6,0,0,2,1,0,4
18/02/2021,0,0,0,67,1,54,3,0,1,14,1,11,63,2,68,30,0,22,276,2,278,130,2,153,0,0,0,52,0,51,263,0,270,16,0,69,83,1,94,38,0,37,87,3,53,406,6,306,4584,14,5193,1,0,1,2,0,3,5427,38,2543,1,0,24,2,0,10,241,2,193,3,0,3,1,1,6,63,1,100,268,10,169,20,0,23,104,1,77,5,0,1,163,2,101,457,6,470,2,0,1,13237,100,10914,143,4,256,41,1,30,181,2,243
18/02/2022,6,0,28,495,1,1543,44,1,53,46,3,209,91,2,183,31,2,93,392,3,589,607,4,854,2,0,7,95,3,512,617,10,1885,285,1,483,675,5,1102,166,0,395,197,1,577,1333,19,4890,7780,191,21134,51,0,62,4,0,4,2068,15,4709,55,1,91,83,2,1488,888,2,2715,1151,1,1823,12,0,43,671,15,1272,174,9,569,50,0,155,1233,6,3112,12,0,37,425,0,1060,1146,8,4229,6,0,23,22270,325,60298,842,5,1646,218,2,1377,319,13,1346
18/02/2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,0,1,0,1,3,0,1,3,0,1,0,0,0,2,0,2,34,0,14,47,0,47,0,0,0,0,0,0,27,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,2,0,0,1,0,0,0,6,0,5,6,0,8,0,0,0,142,3,107,0,3,0,0,0,0,2,0,3
18/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,8,0,0,1,0,0,0,0,0,37,0,0,2,0,0,1,0,0,0,0,0
18/03/2021,1,0,2,218,0,117,1,0,0,33,1,14,107,1,64,211,0,75,1066,5,335,607,1,384,9,0,5,98,1,41,1276,3,899,171,2,61,633,6,410,97,0,72,140,1,74,1488,8,341,1899,15,2119,11,0,4,5,0,11,25833,58,12174,3,0,1,2,0,2,917,1,500,3,1,4,0,0,0,84,0,66,2369,32,1291,81,1,18,327,3,152,2,0,0,278,3,111,989,9,569,3,0,2,39687,156,20356,314,2,109,88,0,61,323,2,268
18/03/2022,0,0,0,75,0,46,0,0,1,4,0,1,7,0,5,3,0,11,12,0,31,140,0,148,0,0,0,4,0,13,18,0,48,11,2,53,68,1,99,5,0,24,15,0,38,106,5,154,847,59,1321,5,0,12,0,0,1,171,3,394,6,0,6,4,0,9,31,0,81,144,0,250,1,0,2,79,0,0,19,0,36,0,0,3,57,0,140,1,0,1,52,0,91,61,0,127,0,0,0,2075,71,3383,52,0,83,15,0,13,62,1,141
18/03/2023,0,0,0,3,0,1,0,0,0,1,0,0,3,0,0,3,0,1,1,0,0,58,0,16,0,0,0,22,0,5,179,0,45,52,0,15,17,0,8,5,0,0,11,0,8,121,0,128,163,1,72,0,0,0,0,0,0,249,1,113,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,10,0,5,1247,0,5,12,0,5,24,1,15,2,0,1,24,0,39,64,0,39,0,0,0,1071,3,542,10,0,13,8,0,1,6,0,3
18/04/2020,2,0,0,31,2,7,0,0,0,0,0,3,1,1,5,2,0,0,0,0,1,186,1,135,0,0,0,0,0,0,277,12,7,1,0,0,9,0,14,1,0,0,13,0,9,25,1,16,4,0,2,0,0,0,0,0,0,327,10,34,2,0,0,0,0,0,92,0,57,0,0,0,0,0,0,1,0,3,23,2,1,0,0,3,122,4,17,0,0,0,43,0,0,49,0,82,0,0,0,1371,35,426,126,0,26,2,0,0,32,2,4
18/04/2021,59,0,54,6582,22,2343,20,0,3,639,6,159,8690,27,3460,625,3,411,12345,170,14556,25462,161,20159,184,0,50,951,11,531,10340,110,3981,788,10,532,7177,29,3489,3992,50,1551,1526,6,963,19067,81,4603,18257,25,4565,60,0,84,114,0,4,68631,503,45654,71,1,41,72,0,7,12248,66,7495,50,0,26,19,0,8,3664,2,1309,4900,68,3141,663,3,282,10262,42,3084,105,0,5,5093,15,1555,10723,42,5925,69,0,7,275063,1620,143839,30566,127,9041,2630,12,708,8419,28,4053
18/04/2022,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,3,0,4,1,0,4,501,0,290,0,0,0,6,0,4,13,0,32,15,0,7,234,0,148,3,0,1,5,0,13,53,0,44,0,0,0,0,0,3,0,0,0,59,0,71,1,0,1,2,0,6,5,0,2,99,0,129,0,0,0,13,0,11,29,0,11,0,0,0,12,0,10,1,0,0,20,0,37,27,0,26,1,0,0,1247,1,928,115,1,29,9,0,4,17,0,38
18/04/2023,0,0,8,90,0,38,1,0,1,0,0,0,135,0,73,40,0,41,531,4,265,1537,5,794,0,0,0,88,0,140,304,0,370,371,2,485,965,0,769,45,0,16,76,0,91,379,3,224,2041,12,2062,1,0,5,0,0,0,949,6,912,4,0,8,1,0,1,57,0,41,2,0,0,3,0,1,377,0,202,225,1,227,84,1,93,547,2,235,17,0,5,52,0,40,527,1,401,1,0,0,10542,38,8175,818,1,502,139,0,91,135,0,34
18/05/2020,0,0,0,52,0,96,0,0,0,15,2,0,103,1,44,5,0,3,10,0,0,299,12,283,0,0,0,9,0,0,366,35,305,10,0,2,18,0,36,5,0,14,106,2,34,99,0,21,29,0,0,0,0,19,0,0,0,2005,51,749,0,0,1,0,0,0,259,4,32,0,0,0,0,0,0,48,0,57,16,2,181,0,0,0,305,7,163,0,0,0,41,0,10,536,3,234,0,0,4,4628,131,2482,141,6,147,4,0,0,147,6,47
18/05/2021,36,3,30,21320,99,21274,356,2,302,5835,73,4311,6286,111,11174,526,6,867,6477,153,12098,4482,265,9403,43,0,99,1358,45,3120,6447,67,9557,2892,78,4565,7774,124,14897,2925,62,4859,3967,71,3823,30309,525,58395,31337,97,45926,202,5,156,226,1,151,28438,1291,52898,906,19,470,624,20,337,5412,70,11358,239,3,162,365,12,192,10321,22,10242,7066,231,8174,1797,33,1670,8398,146,25160,209,2,94,3982,27,5186,33059,364,21362,746,4,269,267246,4529,389758,8673,255,21108,4785,98,7019,19428,145,19050
18/05/2022,0,0,0,8,1,7,0,0,0,2,0,0,10,0,7,16,0,22,14,0,7,532,0,767,0,0,0,15,0,11,32,0,33,18,0,13,257,0,364,3,0,2,6,0,3,122,1,162,596,6,366,1,0,0,0,0,0,307,1,252,0,0,2,0,0,0,37,0,43,26,0,74,2,0,3,13,0,8,16,0,27,3,0,2,59,0,63,1,0,1,45,0,32,36,0,39,0,0,0,2364,10,2582,139,1,214,22,0,15,26,0,43
18/05/2023,0,0,0,0,0,4,6,0,4,0,0,0,17,0,67,1,0,3,24,0,56,21,0,50,0,0,0,34,0,31,15,0,25,32,0,54,15,0,29,3,0,8,7,0,9,72,0,63,257,1,421,0,0,0,0,0,0,72,1,148,1,1,0,0,0,0,0,0,3,15,0,11,2,0,0,106,0,434,1251,0,48,0,0,8,11,0,95,15,0,3,15,0,22,15,1,78,11,0,11,865,4,1948,47,0,69,7,0,26,73,0,168
18/06/2020,1,0,2,425,2,131,0,0,1,209,1,206,100,5,185,4,0,0,82,0,103,2877,65,3884,4,0,2,49,0,13,510,31,389,10,0,5,386,4,604,23,1,47,149,7,230,210,12,176,97,1,89,0,0,3,0,0,0,3752,100,1672,0,0,1,54,0,7,182,4,244,9,0,0,0,0,6,174,0,97,118,5,32,26,1,7,315,17,275,0,0,1,352,3,230,2141,49,1017,21,0,83,13829,343,10741,604,23,399,80,0,132,435,12,468
18/06/2021,28,0,24,6341,57,8486,209,1,322,3706,33,4835,347,9,594,48,2,47,509,7,1122,165,14,260,7,0,9,315,6,534,262,5,776,344,5,577,209,36,460,141,2,274,671,8,1171,5783,168,15290,11361,90,12147,26,0,75,15,0,66,9798,648,14347,650,9,431,603,12,447,110,28,339,302,1,228,56,1,362,3806,37,6252,612,33,1229,353,4,557,150,9,620,162,3,166,1417,12,1897,8633,287,19860,467,3,713,60765,1645,97854,149,51,774,222,6,451,2788,58,2112
18/06/2022,9,0,1,43,0,19,1,0,0,25,0,0,69,0,20,64,0,37,94,0,27,1534,3,1255,0,0,0,139,0,77,234,0,159,30,0,13,712,0,400,24,0,12,27,0,10,750,0,425,3253,7,2309,3,0,3,0,0,0,3883,2,2802,0,0,2,1,0,1,65,1,70,27,0,22,0,0,0,38,0,0,92,1,63,21,0,7,123,1,92,0,0,1,247,0,116,596,0,217,0,0,0,12899,15,8518,477,0,272,30,0,17,288,0,69
18/06/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,77,0,0,0,0,0,0,0,0,0
18/07/2020,4,0,3,3963,52,1465,41,0,99,1117,2,1060,1667,4,774,31,1,5,243,0,146,1475,26,1973,45,0,22,180,0,92,960,19,1062,40,0,19,750,17,600,289,2,79,441,5,607,4537,93,1018,593,2,204,8,0,12,0,0,0,8348,144,5306,15,0,0,91,0,19,681,8,350,2,0,7,22,0,27,591,3,607,350,7,81,58,3,48,711,7,518,19,0,2,1284,6,1902,4807,88,3049,171,2,51,37411,543,23583,1873,24,1030,174,1,60,2198,27,1286
